,designation,location,jobInfo,description,experience,company,jobId,jdURL,latestPostedDate,vacancies,isTopEmployer,isFeaturedEmployer,isPremium,isWebJob,isQuickWebJob,logoUrl,tELogoUrl,isApplied,isTopEmployerLite,whitelistedkeywords,keywords,keywordsAr,email,isFormBasedApply,jobRedirection,shortlisted,expiringSoon,isArchived,bitFlag,recruiterActive,designationSeo,isConfidentialCompany,isConsultant,jobSource,isEasyApply
248,Data Engineer-Data Integration,Cairo - Egypt,"Experience includes full lifecycle implementation of the technical components of a business intelligence solution;With deep expertise in many industries, we offer strategy, expe...","ShareShareData Engineer-Data Integration607142BRYour Role and ResponsibilitiesDesigns and builds solutions to move data from operational and external environments to the business intelligence environment using Informatica, Ab Initio software and DataStage (formerly Ascential) - IBM's WebSphere Data Integration Suite. Skills include designing and developing extract, transform and load (ETL) processes. Experience includes full lifecycle implementation of the technical components of a business intelligence solution.IntroductionAt IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.Required Technical and Professional Expertise4-7 Years of experiencePreferred Technical and Professional ExperienceNARequired EducationBachelor's DegreePreferred EducationMaster's DegreeAbout Business UnitIBM Consulting is IBM s consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.Your Life @ IBMAre you craving to learn more? Prepared to solve some of the world's most unique challenges? And ready to shape the future for millions of people? If so, then it's time to join us, express your individuality, unleash your curiosity and discover new possibilities.Every IBMer, and potential ones like yourself, has a voice, carves their own path, and uses their expertise to help co-create and add to our story. Together, we have the power to make meaningful change to alter the fabric of our clients, of society and IBM itself, to create a truly positive impact and make the world work better for everyone.It's time to define your career.","{'min': '4', 'max': '7'}","{'name': 'IBM', 'id': '10000037', 'url': None}",041122500663,data-engineer-data-integratio-jobs-in-cairo-egypt-in-ibm-4-to-7-years-n-cd-10000037-jid-041122500663,1667534400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,False,False,,Data Engineer-Data Integration,Data Engineer-Data Integration,,False,False,False,False,False,0,False,Data Engineer-Data Integration,False,False,WEB,False
249,Remote Technical Support Engineer,Cairo - Egypt,"0 3 years of experience in Technical Support or similar fields;Handling off hours for business needs, whenever required;Fluent in English is a must ;Required Technical and Profe...","Your Role and Responsibilities• Provide hardware remote technical support, troubleshooting and analysis assistance for hardware installation (or reinstallation), usage, configuration questions and software installation for Lenovo/x86 products.• Provide technical support service delivery within established guidelines; demonstrating soft skills and technical skills that contribute to client satisfaction. Demonstrate excellent oral and written communication skills.• Provide answers for general usage and operation questions.• Provide problem determination / problem source Identification. Review diagnostic information to assist in isolation of a problem cause.• Identify known defects and fixes to resolve problems.• Identify suspected defects and engage escalation team to assist in resolution.• Aid with questions regarding product documentation related to the supported products.• Interpret online manuals regarding IBM code and application interfaces.• Collaborate with other support centres and business units to provide seamless problem resolution.• Demonstrate proficiency in the hardware platform supported by maintaining applicable technical certifications.• Supporting USA customers, USA time zone, Shift based/rotation, 24/7IntroductionAt IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.Required Technical and Professional Expertise• B.Sc. in Electronics/Communication/Computer Engineering Computer science.• Excellent communication and problem-solving skills• 0 3 years of experience in Technical Support or similar fields• Fluent in English is a must .• Expressing any certain aspect of the workplace to make it better Self-motivated .• Handling off hours for business needs, whenever required.Preferred Technical and Professional ExperienceNoneRequired EducationBachelor's DegreePreferred Education","{'min': '3', 'max': '5'}","{'name': 'IBM', 'id': '10000037', 'url': None}",070223500074,remote-technical-support-engineer-jobs-in-cairo-egypt-in-ibm-3-to-5-years-n-cd-10000037-jid-070223500074,1675746000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,False,False,,Remote Technical Support Engineer,Remote Technical Support Engineer,,False,False,False,False,False,0,False,Remote Technical Support Engineer,False,False,WEB,False
250,IT Specialist,Cairo - Egypt,"Experience from 2 to 4 Years Maximum;Good understanding of Windows Server, CCNA, and Firewall fundamentals;Good Knowledge of MCSA, CCNA","• Provide technical support for users.• Perform installation, configuration, and troubleshooting of Hardware, Software, and LAN / WAN infrastructure.• Troubleshoot the network and system services.• Apply the application of all IT policies and regulations• Setup and configure surveillance cameras.• Configuring attendance machines and its' reporting system service.• Good understanding of Windows Server, CCNA, and Firewall fundamentals","{'min': '2', 'max': '4'}","{'name': 'Times Development', 'id': '20010162', 'url': None}",130323500791,it-specialist-jobs-in-cairo-egypt-in-times-development-2-to-4-years-n-cd-20010162-jid-130323500791,1678680000,1,False,False,False,True,False,,,False,False,it specialist,IT Specialist,IT Specialist,,False,False,False,False,False,0,True,IT Specialist,False,True,WEB,False
251,IT Specialist,Alexandria - Egypt,"Professional certification (e.g;Good communication ability, both written and verbal",Installing new software and hardware components.Regularly evaluating our IT systems to ensure they meet the necessary demands.Assisting with network administration tasks.Ensuring data storage is safe and secure.Resolving all issues coworkers have with their IT systems and software.Educating coworkers about network security and best practices for computer usage.Supporting the day-to-day operations of our computer network.,"{'min': '2', 'max': '4'}","{'name': 'My Mall', 'id': '20010162', 'url': None}",130323500831,it-specialist-jobs-in-alexandria-egypt-in-my-mall-2-to-4-years-n-cd-20010162-jid-130323500831,1678680000,1,False,False,False,True,False,,,False,False,it specialist,IT Specialist,IT Specialist,,False,False,False,False,False,0,True,IT Specialist,False,True,WEB,False
252,IT Network Engineer,Cairo - Egypt,"Hands-on experience with monitoring, network diagnostic and network analytics tools;Proven hands-on network engineering experience;Performing disaster recovery operations and da...","• Maintaining and administering computer networks and related computing environments including systems software, applications software, hardware, and configurations.• Performing disaster recovery operations and data backups when required.• Protecting data, software, and hardware by coordinating, planning and implementing network security measures.• Troubleshooting, diagnosing and resolving hardware, software, and other network and system problems.• Replacing faulty network hardware components when required.• Maintaining, configuring, and monitoring virus protection software and email applications.• Monitoring network performance to determine if adjustments need to be made.• Conferring with network users about solving existing system problems.• Operating master consoles to monitor the performance of networks and computer systems.• Coordinating computer network access and use.• Designing, configuring and testing networking software, computer hardware, and operating system software.","{'min': '3', 'max': '5'}","{'name': 'LIVING IN INTERIORS - EG...', 'id': '20010162', 'url': None}",130323500795,it-network-engineer-jobs-in-cairo-egypt-in-living-in-interiors-eg-3-to-5-years-n-cd-20010162-jid-130323500795,1678680000,1,False,False,False,True,False,,,False,False,it network engineer,IT Network Engineer,IT Network Engineer,,False,False,False,False,False,0,True,IT Network Engineer,False,True,WEB,False
253,Sales Account Manager (IT Solutions),Cairo - Egypt,Must have experience in Networks and cyber security sales questions and details;Hands on experience in sales and an ability to deliver excellent customer experience;Preferred ex...,Chosen Candidate will be required to do the following:• Generate new leads with respect to handling current clients portfolios• Day to day normal sales funnel (target calls-weekly visits)• Achieve target sales objectives set by top management monthly-quietly-yearly basis.• Resolve conflicts and provide solutions to customers in a timely manner• Supervise account representatives to ensure sales increase• Report on the status of accounts and transactions weekly-monthly-quarterly.• Monitor sales metrics (e.g. quarterly sales results and annual forecasts)• Suggest actions to improve sales performance and identify opportunities for growth• Must have experience in Networks and cyber security sales questions and detailsPreferred experience of sales details of:• Ccna• Mcsa• HCI and data center,"{'min': '3', 'max': '7'}","{'name': 'Injaz Tech for advanced systems', 'id': '20010162', 'url': None}",130323500073,sales-account-manager-it-solutions-jobs-in-cairo-egypt-in-injaz-tech-for-advanced-systems-3-to-7-years-n-cd-20010162-jid-130323500073,1678680000,1,False,False,False,True,False,,,False,False,sales account manager,Sales Account Manager,Sales Account Manager,,False,False,False,False,False,0,True,Sales Account Manager  IT Solutions ,False,True,WEB,False
254,IT Account Manager,Cairo - Egypt,"Experience delivering client-focused solutions to customer needs;Proven work experience as an Account Manager, Key Account Manager, Sales Account Manager;Solid experience with s...","• Serve as the lead point of contact for all customer account management matters• Build and maintain strong, long-lasting client relationships• Negotiate contracts and close agreements to maximize profits• Develop trusted advisor relationships with key accounts, customer stakeholders and executive sponsors• Ensure the timely and successful delivery of our solutions according to customer needs and objectives• Clearly communicate the progress of monthly/quarterly initiatives to internal and external stakeholders• Develop new business with existing clients and/or identify areas of improvement to meet sales quotas• Forecast and track key account metrics (e.g. quarterly sales results and annual forecasts)• Prepare reports on account status• Collaborate with sales team to identify and grow opportunities within territory• Assist with challenging client requests or issue escalations as needed","{'min': '1', 'max': '3'}","{'name': 'wnpro', 'id': '20010162', 'url': None}",090323500774,it-account-manager-jobs-in-cairo-egypt-in-wnpro-1-to-3-years-n-cd-20010162-jid-090323500774,1678338000,1,False,False,False,True,False,,,False,False,,IT Account Manager,IT Account Manager,,False,False,False,False,False,0,False,IT Account Manager,False,True,WEB,False
255,IT HelpDesk,Cairo - Egypt,"What you should have!;Good communication ability, both","Job DescriptionCountry:EgyptCity:CairoDescription:We re seeking anIT Help Desk is a professional who provides technical support and assistance tocustomers, whether on the phone or in person. Their primary intention is to abilityto properly operate any machinery or technology they may be having trouble withWhat you'll do!• Installing new software and hardware components.• Assistingwith network administration tasks.• Resolvingall issues coworkers have with their IT systems and software.• Educatingcoworkers about network security and best practices for computer usage.• Supportingthe day-to-day operations of our computer network• Managingdaily backups• Helpin purchasing all needed devices.RequirementsWhat you should have!• A bachelor's degree in information technology,software engineering, computer science, or a related field.• Professional training (e.g. CCNA,MCSE,RHCSA,Network).• Strong analytical, diagnostic, andproblem-solving skills.• Good communication ability, bothwritten and verbal.• Personable, professional demeanor.• Windows & Linux admin hardworking and knowledge.{{getI18n('zr.careers.publicpage.meta.viewapplication')}} {{getI18n(data[0].applynow)}} I'm interested","{'min': '1', 'max': '3'}","{'name': 'KN', 'id': '10004119', 'url': 'knowledgenet-careers-cid-1000437'}",070323500936,it-helpdesk-jobs-in-cairo-egypt-in-kn-1-to-3-years-n-cd-10004119-jid-070323500936,1678165200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10004119/10004119.gif,https://static.naukimg.com/ni/nipjp/10004119/10004119.gif,False,False,it helpdesk,IT HelpDesk,IT HelpDesk,,True,False,False,False,False,1,False,IT HelpDesk,False,False,FBA,True
256,Store IT Operations Leader,Cairo - Egypt,Proven experience in well knows ticketing platforms;Hands-on experience with help desk and remote-control software;Proven experience balancing multiple priorities and dealing wi...,• IT service management as a Help desk leader/manager in the retail industry• Hands-on experience with help desk and remote-control software• Solid technical background with an ability to give instructions to a non-technical audience.• ITIL Accreditation business & service operational management ( ITIL Specialist Create Deliver & Support)• Ability to develop and enhance the service desk processes.• Ability to create KPIs and manage the SLA.• Proven experience in well knows ticketing platforms.,"{'min': '3', 'max': '4'}","{'name': 'Centro CDX', 'id': '20010162', 'url': None}",020323500025,operations-leader-jobs-in-cairo-egypt-in-centro-cdx-3-to-4-years-n-cd-20010162-jid-020323500025,1677733200,1,False,False,False,True,False,,,False,False,,Store IT Operations Leader,Store IT Operations Leader,,False,False,False,False,False,0,False,Store IT Operations Leader,False,True,WEB,False
257,IT Technical Support,Cairo - Egypt,"• Provide hardware, software and all front-end technical support for internal users. • Troubleshoot and resolve hardware and software application issues • Respond to and resolve...","• Provide hardware, software and all front-end technical support for internal users.• Troubleshoot and resolve hardware and software application issues• Respond to and resolve help desk via telephone, email, and ticket portals• Manage service ticket queue, prioritize requests and perform work to meet or exceed user expectations and deadlines.• Set up new desktops and laptops with necessary business applications.• Installing and configuring computer hardware, software, systems, networks, printers and scanners.• Set up user accounts, permissions, mailboxes, groups, Users applications and other server administration items• Configure and troubleshoot hardware as necessary (computers, printers, mobile phones, networking, wiring, etc.).• Perform routine and preventative maintenance on printers, copiers, fax machines, scanners and other equipment.• Testing new technology and organizing cables and testing the passive network• Install, maintenance and testing security cams","{'min': '2', 'max': '3'}","{'name': 'PICO', 'id': '20010162', 'url': None}",020323500808,it-technical-support-jobs-in-cairo-egypt-in-pico-2-to-3-years-n-cd-20010162-jid-020323500808,1677733200,1,False,False,False,True,False,,,False,False,it technical support,IT Technical Support,IT Technical Support,,False,False,False,False,False,0,False,IT Technical Support,False,True,WEB,False
258,IT Help Desk Specialist,Cairo - Egypt,1-2 years of experience in a similar position;Bachelor s degree in Computer Science or Engineering,"• Responsible for providing the first level of resolution in troubleshooting network, hardware, and software issues.• Responsible for providing on-time problem resolution.• Ability to work with different levels of knowledge and diagnose different problems.• Ability to identify the different problems which need escalation to different teams and follow up with them till resolution.• Can work with different tasks smoothly and effectively.• Responsible for dealing with different providers to report and follow up with them on any outage during working hours.• Handle different requests using the ticket system or e-mail.• Deliver the knowledge needed to the customers in a simple way","{'min': '1', 'max': '2'}","{'name': 'Centro CDX', 'id': '20010162', 'url': None}",070323500127,it-help-desk-specialist-jobs-in-cairo-egypt-in-centro-cdx-1-to-2-years-n-cd-20010162-jid-070323500127,1678165200,1,False,False,False,True,False,,,False,False,,IT Help Desk Specialist,IT Help Desk Specialist,,False,False,False,False,False,0,False,IT Help Desk Specialist,False,True,WEB,False
259,IT Help Desk Specialist,Cairo - Egypt,A willingness to learn new technologies;Must be willing to work Offshift Hours (Monday thru Friday 2am to 11am );Must have good English Skills;Experience supporting large user e...,"The primary focus of this role will be day-to-day systems administration and advanced troubleshooting of Microsoft distributed systems, specifically in the area of Active Directory and Exchange Services, as well as some project support as needed• Support Active Directory in a multi-site environment• Administer Windows Server 2012/R2/2016/2019• Administer Exchange 2010-2019 servers, Office 365• Respond to post-project technical support calls that are escalated from Level 2 or Level 3 NOC center• Solve problems related to installation, implementation, maintenance and operations of hardware and software and related infrastructure components• Install, upgrade and remove server applications• Perform direct follow-up with clients regarding remediation where appropriate• Interface with other elements of the client support structure including tracking client issues, updating client tickets and ensuring closure• Document all policies, procedures and standards around the build and continuing operation of servers and systemsThis is a full-time position offering comprehensive benefits, a competitive salary, paid training and progressive bonusesThis is a work from home position with the potential for some international travel as needed from time to time.","{'min': '3', 'max': '4'}","{'name': 'InitRes', 'id': '20010162', 'url': None}",020323500021,it-specialist-jobs-in-cairo-egypt-in-initres-3-to-4-years-n-cd-20010162-jid-020323500021,1677733200,1,False,False,False,True,False,,,False,False,,IT Help Desk Specialist,IT Help Desk Specialist,,False,False,False,False,False,0,False,IT Help Desk Specialist,False,True,WEB,False
260,IT SALES ENGINEER,Alexandria - Egypt,Good Communications & telephone skills are necessary for dealing with customers on a daily basis;Previous IT experience is a plus,"Job Description• Prepare customer proposals.• Sells products by establishing contacts and developing relationships with prospects recommending solutions.• Prepares sales visits and presentations to pitch product, service, and combination packages to clients• Negotiates sales, package discounts, and long-term contracts with clients• Tracks progress toward goals and documents sales performance• All administrative duties such as sending e-mails, faxes & handling phone calls.• Complains to Sales & Marketing Director.• Collect and compile data on sales activities.• Prepare weekly and monthly report to the Sales & Marketing Director.• Periodic and continuing to follow up on customers to determine future needs and requirements and propose solutions.• Maintaining sales cycle steps in order.• Coordinating between different team members to ensure getting their inputs on time before the proposal submission date.• Coordinate with the post-sales team to start the installation.• Follow up with the potential customers after sending them the offers.• Maintain our contacts database.","{'min': '3', 'max': '4'}","{'name': 'inovaeg', 'id': '10003826', 'url': None}",270223500445,it-sales-engineer-jobs-in-alexandria-egypt-in-inovaeg-3-to-4-years-n-cd-10003826-jid-270223500445,1677474000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10003826/10003826.gif,https://static.naukimg.com/ni/nipjp/10003826/10003826.gif,False,False,,IT SALES ENGINEER,IT SALES ENGINEER,,False,False,False,False,False,0,False,IT SALES ENGINEER,False,False,WEB,False
261,IT technical support engineer (Site ),Cairo - Egypt,- Respond to all the IT Ticketing System - Install Computer Applications and Operating Systems - Troubleshoot and maintain all types of computer H/W - Support Users Email Access...,- Respond to all the IT Ticketing System- Install Computer Applications and Operating Systems- Troubleshoot and maintain all types of computer H/W- Support Users Email Access and troubleshooting,"{'min': '2', 'max': '4'}","{'name': 'Elhazek Construction', 'id': '20010162', 'url': None}",150223500756,it-technical-support-engineer-jobs-in-cairo-egypt-in-elhazek-construction-2-to-4-years-n-cd-20010162-jid-150223500756,1676437200,1,False,False,False,True,False,,,False,False,,IT technical support engineer (Site ),IT technical support engineer (Site ),,False,False,False,False,False,0,False,IT technical support engineer  Site  ,False,True,WEB,False
262,IT Help Desk Engineer,Giza - Egypt,1 to 3 years of experience;MCSA certificate is preferred,"• Serve as the first point of contact for end-users seeking technical support over the phone or email.• Perform remote troubleshooting through diagnostic techniques and pertinent questions.• Manage PC setup and deployment for new employees.• Provide investigation, diagnosis, resolution, and recovery for hardware/software problems as applicable• Provide basic network troubleshooting.• Manage service requests, software installation, new computer setup, upgrade, etc.• Basic hardware replacement using the available items.• Maintaining the inventory by checking and update the inventory with all computer and user details.","{'min': '1', 'max': '3'}","{'name': 'Fawry for Banking Technology', 'id': '20010162', 'url': None}",240223500515,it-helpdesk-engineer-jobs-in-giza-egypt-in-fawry-for-banking-technology-1-to-3-years-n-cd-20010162-jid-240223500515,1677214800,1,False,False,False,True,False,,,False,False,,IT Help Desk Engineer,IT Help Desk Engineer,,False,False,False,False,False,0,False,IT Help Desk Engineer,False,True,WEB,False
263,IT System Administrator,Alexandria - Egypt,Experience : More than 5 years;Performs troubleshooting as required;SAN/NAS storage administration Preferred ;Good knowledge in Confluence administration,"• Managing the day-to-day operations and Configuration of the internal systems.• Monitoring system performance, maintenance, and repair.• Performs troubleshooting as required.• Establish guidelines and methods for the installation and management of the host computer operating systems.• Ensure high availability and acceptable levels of performance.• Manages the data center and computer host systems including hardware, software, and types of equipment.• Stays current with technological developments in systems administration technology and recommends ways to take advantage of new technology.• Update technical documentation.• Virtualization technologies: VMware and Microsoft, Hyper conversed.• Document maintenance for all computer systems and system infrastructure.• Windows 2008R2, 2012R2 & 2016 implementation, administration and monitoring.• SAN/NAS storage administration Preferred .• Define and administer all aspects of multiple Windows Server 2008 R2 and 2012 R2, 2016 Active Directory environments.• Perform AD Site, Organizational Unit (OU), Users and Groups, and Group Policy management.• Perform daily system monitoring, verify the integrity and availability of all hardware, server resources, systems and key processes, review system and application logs, and verify completion of scheduled jobs such as backups.• Administrating and monitoring file server.• Administrating Antivirus server.• Administrating VMware• Administrating Veaam Backup.","{'min': '5', 'max': '7'}","{'name': 'GIECO', 'id': '20010162', 'url': None}",150223500800,it-system-administrator-jobs-in-alexandria-egypt-in-gieco-5-to-7-years-n-cd-20010162-jid-150223500800,1676437200,1,False,False,False,True,False,,,False,False,it system administrator,IT System Administrator,IT System Administrator,,False,False,False,False,False,0,False,IT System Administrator,False,True,WEB,False
264,"Archer - Advisor, IT Service Operations",Cairo - Egypt,"Partners, as required, with other IT teams as appropriate to ensure problem resolution is obtained and, if necessary, root cause is identified;Typically requires 4+ years of rel...","Archer - Advisor, IT Service OperationsThe RSA Archer GRC Platform supports business-level management of enterprise governance, risk and compliance (GRC). The platform allows you to adapt a broad range of solutions to your requirements, build new business processes, and integrate with external systems without touching a single line of code. Archer s flexible strategy has won over some of the most demanding Fortune 500 companies. These businesses have seized the power of the Platform to make RSA Archer solutions their own, modeling additional business processes in a fraction of the time it would take to develop traditional custom applications.Provides expertise to ensure holistic support, proactive monitoring, and overall health of IT applications, IT tools, infrastructure (hardware, data, software), security, information access, system performance and data integrity. Utilizes appropriate IT tools to resolve issues within global, complex technical, business- and mission-critical environments. Is deemed a subject-matter expert in more than one technical discipline. Recognizes recurring problems and proactively works cross-functionally and inter-departmentally throughout the organization to recommend solutions and process improvements. Works with other IT groups, vendors, and business units to lead monitor and resolve system outages.Principal Responsibilities:• Provide direct Face-to-Face world class end user support experience with an emphasis on quality resolutions• Help improve end user's productivity by completing triage, offering advice, teaching and developing solutions to common challenges with office products and capabilities• Provide hardware break/fix support and warranty support for current desktop, laptop, tablets and workstation device• Provide operating system and application support to diagnose and resolve unique, non-recurring problems• Reimage systems as required• Identifies potential escalations and proactively alerts management as needed.• Partners, as required, with other IT teams as appropriate to ensure problem resolution is obtained and, if necessary, root cause is identified• Recommend and/or performs upgrades on systems• Work with procurement staff to purchase hardware and software• Complete installation and testing of computers and peripherals within established standards and guidelines• Provide basic support for mobile devices and printers• Provide primary support to executive users• Provide equipment move services• Ensures configuration and inventory management database entries are complete and accurate• Provides time / resource estimates for assigned tasks including time tracking activities• Local travel as needed• Perform other duties as assignedRequirements:• Certifications a plus: ITIL, Microsoft, Azure Cloud, Cisco CCNA.• Multi-language is a plus. Japanese language desired.• Able to adapt to change• Strong problem solving skills• Sense of urgency• Strong troubleshooting skills• Strong customer service skills• Strong communication skillsEducation and Experience:• Bachelor s degree• Typically requires 4+ years of related experience in a professional role.","{'min': '4', 'max': '6'}","{'name': 'RSA Security\xa0', 'id': '10008573', 'url': None}",060223501235,service-advisor-jobs-in-cairo-egypt-in-rsa-security-4-to-6-years-n-cd-10008573-jid-060223501235,1675659600,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10008573/10008573.gif,https://static.naukimg.com/ni/nipjp/10008573/10008573.gif,False,False,,"Archer - Advisor,IT Service Operations","Archer - Advisor,IT Service Operations",rsa.global.talent.acquisition@rsa.com,False,False,False,False,False,0,False,Archer - Advisor  IT Service Operations,False,False,EMAIL,True
265,Senior IT Engineer,Giza - Egypt,"2-5 years work experience as a supervisor of an IT operation or support center;Knowledge of computer hardware and software, including experience with backup systems;Knowledge of...","• Maintain, support, and develop all IT-related systems, operations, and services necessary to ensure optimal performance of company infrastructure• Maintain the integrity and security of all company data• Make recommendations regarding system management, improvements, and enhancements• Manage and direct existing and new IT projects• Develop IT policies and procedures• Troubleshoot and diagnose software and hardware problems.","{'min': '2', 'max': '5'}","{'name': 'ElEzaby Autoparts', 'id': '20010162', 'url': None}",180123501124,senior-it-engineer-jobs-in-giza-egypt-in-elezaby-autoparts-2-to-5-years-n-cd-20010162-jid-180123501124,1674018000,1,False,False,False,True,False,,,False,False,senior it engineer,Senior IT Engineer,Senior IT Engineer,,False,False,False,False,False,0,False,Senior IT Engineer,False,True,WEB,False
266,IT Recruiter,Cairo - Egypt,"Experience working in a high-volume recruitment role, especially in Technical Recruitment;1-year experience in the same rule is a must;Previous experience in international compa...","As our business is growing, we are looking for an IT RECRUITER.If you think you have the suitable requirements and qualifications for this job, APPLY NOW!","{'min': '1', 'max': '3'}","{'name': 'Ulemt', 'id': '20010162', 'url': None}",080223500430,it-recruiter-jobs-in-cairo-egypt-in-ulemt-1-to-3-years-n-cd-20010162-jid-080223500430,1675832400,1,False,False,False,True,False,,,False,False,it recruiter,IT Recruiter,IT Recruiter,,False,False,False,False,False,0,False,IT Recruiter,False,True,WEB,False
267,IT Support,Cairo - Egypt,"Publishing support documentation to assist staff with requests for information & provide staff training if required;To perform your job successfully, you need to have the follow...","What do we expect from you:• Install and configure computer hardware operating systems and applications.• Monitor and maintain computer systems and networks.• Install and modify operating systems and software programs, such as virus protection• and word processing printers.• Talk to staff through a series of actions, either face-to-face or over the phone, to help set up systems or resolve issues.• Act as the initial point of contact for phone calls, ticketing and emails from:- Internal staff regarding any IT issues and request.- Members directly (through the ticking system or through tickets coming from the Customer Experience team) with regards to the co-working space or the Club App.• Provide the first line support - troubleshooting of IT related problems of software, hardware Laptops, PCs and Printers or redirect the issue to the concerned subject matters.• Liaise with internal support teams and external service providers as required to resolve Incidents and complete Service Requests, to ensure compliance with SLA s and OLA s.• Escalate unresolved request/incident to the infrastructure support team and back-end team.• Maintain a high degree of customer service for all support queries and adhere to all service management principles.• Troubleshoot system and network problems, diagnosing and solving hardware or software faults• Replace parts as required.• Provide support, including procedural documentation and relevant reports.• Follow diagrams and written instructions to repair a fault or set up a system.• Support the roll-out of new applications.• Set up new users' accounts and profiles and deal with password issues.• Test and evaluate new technology.• Communicate progress and follow up in a timely manner to the manager.• Sending Daily reports on open tickets and End of Day Report.• Publishing support documentation to assist staff with requests for information & provide staff training if required.• Responsible for safeguarding business, staff and customers data of all forms either sensitive or non sensitive or else will be subject to disciplinary action that might lead to dismissal.• Adhere to the set Health & Safety instruction.• Analyze tickets, repetitive issues, closing rate and lead time etc and come up with findings and recommendations to ensure efficient and seamless operations.","{'min': '1', 'max': '3'}","{'name': 'Blue Ribbon', 'id': '20010162', 'url': None}",070223500543,it-support-jobs-in-cairo-egypt-in-blue-ribbon-1-to-3-years-n-cd-20010162-jid-070223500543,1675746000,1,False,False,False,True,False,,,False,False,it support,IT Support,IT Support,,False,False,False,False,False,0,False,IT Support,False,True,WEB,False
268,Perso IT Coordinator,Cairo - Egypt,Must be a graduate of Computer Science/Communications/Electronics engineering;Should be a resident of 10th of Ramadan/Shrouk/Obour /Cairo Gesr el Suez area only OR Sharkia,"• This, not a regular IT job, the incumbent will be responsible for multiple operational tasks in collaboration with the production department and technical projects teams which are working on the Personalization (Programming) of Smartcards, if you're interested to enter the fast-growing repayment/Smartcard technology world, first read carefully below requirements then click Apply.","{'min': '3', 'max': '4'}","{'name': 'Masria Digital Payment (...', 'id': '20010162', 'url': None}",070223500630,it-coordinator-jobs-in-cairo-egypt-in-masria-digital-payment-3-to-4-years-n-cd-20010162-jid-070223500630,1675746000,1,False,False,False,True,False,,,False,False,,Perso IT Coordinator,Perso IT Coordinator,,False,False,False,False,False,0,False,Perso IT Coordinator,False,True,WEB,False
269,IT Specialist,Cairo - Egypt,"-3 Good Knowledge of windows 7 ,8.1 and 10 and windows server (2008-2012-2016);-3 Experience: 5 Years Minimum;-2 Good Knowledge of A and N","IT specialist (technical support and networks)With the following requirements and conditions:Job Requirements-3 Experience: 5 Years Minimum.-2 Good Knowledge of A and N .-3 Good Knowledge of windows 7 ,8.1 and 10 and windows server (2008-2012-2016).- 4Good Knowledge of Domain controller (DC) Active directory, DNS, DHCP and fileserver.-5 Degree in computer science or a related field is preferable-6 In-depth knowledge of technologyAbout the Job-1 Providing technical assistance and support related to computer systems, hardware, software and networking. Responds to queries, runs diagnostic programs, isolates problem, and determines and implements solutions.-2 Setting up new users' accounts and profiles and dealing with password issues.-3 Troubleshoot and resolve basic network and server access problems for end-users.-4 Installing and maintaining hardware (printers, Scanners, etc. .), computer peripherals, operating systems and computer software.-5 Ensure security and privacy of networks and computer systems-6 Implementing security and data protection-7 Resolving all issues coworkers have with their IT systems and software","{'min': '4', 'max': '5'}","{'name': 'El Namaa for Contracting', 'id': '20010123', 'url': None}",060223501275,it-specialist-jobs-in-cairo-egypt-in-el-namaa-for-contracting-4-to-5-years-n-cd-20010123-jid-060223501275,1675659600,1,False,False,False,True,False,,,False,False,it specialist,IT Specialist,IT Specialist,,False,False,False,False,False,0,False,IT Specialist,False,True,WEB,False
