,designation,location,jobInfo,description,experience,company,jobId,jdURL,latestPostedDate,vacancies,isTopEmployer,isFeaturedEmployer,isPremium,isWebJob,isQuickWebJob,logoUrl,tELogoUrl,isApplied,isTopEmployerLite,whitelistedkeywords,keywords,keywordsAr,email,isFormBasedApply,jobRedirection,shortlisted,expiringSoon,isArchived,bitFlag,recruiterActive,designationSeo,isConfidentialCompany,isConsultant,jobSource,isEasyApply
440,Oracle SOA Architect,Giza - Egypt,"About products where candidates must demonstrate knowledge, below you have the list;Engineers with experience in installation and configuration in highly available environments,...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.<br>Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.<br><br>","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",261222500173,soa-architect-jobs-in-giza-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-261222500173,1672030800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Oracle SOA Architect,Oracle SOA Architect,,False,False,False,False,False,0,False,Oracle SOA Architect,False,False,WEB,False
441,Principal SBC Consultant,Cairo - Egypt,6-8 years of experience relevant to this position including 3-4 years consulting experience preferred;As part of Oracles employment process candidates will be required to succes...,"*An experienced consulting professional who has a broad understanding of solutions, industry best practices, multiple business processes or technology designs within a product/technology family. Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices.<br>Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices. Demonstrates expertise to deliver functional and technical solutions on moderately complex customer engagements. May lead the solution design and implementation aspects of engagement(s) ensuring high quality, integrated software solutions within constraints of time and budget. May act as the team lead on projects, providing coaching, guidance and feedback to develop skills of team members. Effectively consults with management of customer organizations. Participates in business development activities. Develops and leads detailed solutions for moderately complex projects.<br>6-8 years of experience relevant to this position including 3-4 years consulting experience preferred. Undergraduate degree or equivalent experience preferred. Product or technical expertise relevant to practice focus. Ability to communicate effectively. Ability to build rapport with team members and clients. Ability to travel as needed.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '6', 'max': '8'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",071222500720,principal-consultant-jobs-in-cairo-egypt-in-oracle-6-to-8-years-n-cd-10002838-jid-071222500720,1670389200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Principal SBC Consultant,Principal SBC Consultant,,False,False,False,False,False,0,False,Principal SBC Consultant,False,False,WEB,False
442,Senior Principal Technical Consultant,Egypt - Egypt,"6-8 years of experience relevant to this position including 3-4 years consulting experience preferred;Oracle Banking Digital Experience provides an enterprise-class, open, moder...","*An experienced consulting professional who has a broad understanding of solutions, industry best practices, multiple business processes or technology designs within a product/technology family. Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices.<br>Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices. Demonstrates expertise to deliver functional and technical solutions on moderately complex customer engagements. May lead the solution design and implementation aspects of engagement(s) ensuring high quality, integrated software solutions within constraints of time and budget. May act as the team lead on projects, providing coaching, guidance and feedback to develop skills of team members. Effectively consults with management of customer organizations. Participates in business development activities. Develops and leads detailed solutions for moderately complex projects.<br>6-8 years of experience relevant to this position including 3-4 years consulting experience preferred. Undergraduate degree or equivalent experience preferred. Product or technical expertise relevant to practice focus. Ability to communicate effectively. Ability to build rapport with team members and clients. Ability to travel as needed.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '4', 'max': '12'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",251122500926,principal-technical-consultant-jobs-in-egypt-in-oracle-4-to-12-years-n-cd-10002838-jid-251122500926,1669352400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Senior Principal Technical Consultant,Senior Principal Technical Consultant,,False,False,False,False,False,0,False,Senior Principal Technical Consultant,False,False,WEB,False
443,Techno-Functional Consultant,Egypt - Egypt,"Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position;In addition, experience ...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.<br>Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.<br><br>","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",241122500596,techno-functional-consultant-jobs-in-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-241122500596,1669266000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Techno-Functional Consultant,Techno-Functional Consultant,,False,False,False,False,False,0,False,Techno-Functional Consultant,False,False,WEB,False
444,Principal Engineer with Experience on Oracle Analytics,Egypt - Egypt,"As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;A Bachelor*s degree in Computer Science, Engineerin...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As a Senior Systems Engineer, you will interface with the customer*s IT staff on a regular basis. Either at the client*s site or from a remote location, you will be responsible for resolution of moderately complex technical problems related to the installation, recommended maintenance and use and repair/workarounds for Oracle products. You should be highly experienced in some Oracle products and several platforms that are being supported. You will be expected to work with only general guidance from management while advising management on progress/status.<br>Job duties are varied and complex utilizing independent judgment. May have project lead role. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the highest levels of customer satisfaction is essential. A Bachelor*s degree in Computer Science, Engineering or equivalent experience is preferred with five years related experience. Experience with Oracle*s core products, applications, and tools is important.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '7'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",101122500900,principal-engineer-jobs-in-egypt-in-oracle-5-to-7-years-n-cd-10002838-jid-101122500900,1668056400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,,False,False,False,False,False,0,False,Principal Engineer with Experience on Oracle Analytics,False,False,WEB,False
445,Senior Support Engineer - Identity Management ACS Consultant,Giza - Egypt,"As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;A Bachelor*s degree in Computer Science, Engineerin...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As a Senior Systems Engineer, you will interface with the customer*s IT staff on a regular basis. Either at the client*s site or from a remote location, you will be responsible for resolution of moderately complex technical problems related to the installation, recommended maintenance and use and repair/workarounds for Oracle products. You should be highly experienced in some Oracle products and several platforms that are being supported. You will be expected to work with only general guidance from management while advising management on progress/status.<br>Job duties are varied and complex utilizing independent judgment. May have project lead role. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the highest levels of customer satisfaction is essential. A Bachelor*s degree in Computer Science, Engineering or equivalent experience is preferred with five years related experience. Experience with Oracle*s core products, applications, and tools is important.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '8'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",091122501302,senior-management-consultant-jobs-in-giza-egypt-in-oracle-5-to-8-years-n-cd-10002838-jid-091122501302,1667970000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,senior support engineer,Senior Support Engineer,Senior Support Engineer,,False,False,False,False,False,0,False,Senior Support Engineer - Identity Management ACS Consultant,False,False,WEB,False
446,Executive Administrative Assistant,Cairo - Egypt,"Priority is put on experience: at least 3 years of practice as an assistant, preferably in an international company, very good organization and communication skills;Microsoft Of...","<br>Share<br>Share<br>Executive Administrative Assistant<br>568978BR<br>Your Role and Responsibilities<br>Supporting several Managers and Executives with following tasks :<br>• Co-ordinates all meeting invites<br>• Accepts or decline invites as per client requests<br>• Provides availability to relevant requests<br>• Set up meetings across multiple time zones<br>• Reservation of meeting rooms, technical equipment and catering service<br>• Arrangement of national and international conference calls<br>• Preparation and creation of meeting, event, workshop agendas<br>• Event- and workshop-management<br>• Co-ordinates all travel arrangements (local and international).<br>• Expense claims<br>And Other Activities like:<br>• E-Mailbox handling for supported management<br>• Stationery<br>• Distribution list<br>• Editing and preparation of presentations<br>• Summarization of reports for BU<br>• Collect input and summaries from BU members<br>• Request and tracking of data sheets<br>• Stand in for colleagues in case of vacation and sickness<br>Working week is from Monday to Friday<br>Introduction<br>At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.<br>Required Technical and Professional Expertise<br>• Priority is put on experience: at least 3 years of practice as an assistant, preferably in an international company, very good organization and communication skills<br>• Reliable and conscientious<br>• Confidentiality<br>• Fluent in English and Arabic (spoken and written) - communication on daily basis<br>• Microsoft Office (Word, Excel, PowerPoint), experience with mail applications (Lotus Notes preferred), experience as an Internet user<br>Personal requirements :<br>• Flexibility in an environment of often-changing situations<br>• Strong team orientation As part of greater MEA team you will be coordinating with other colleagues.<br>• Efficient communication<br>• Passion for the business and dynamic attitude<br>• Proactive work habits - to be able to handle many items in the run-up<br>• Acceptance of working within defined processes<br>• Self dependency to handle stand in situations and provide smooth support<br>• Stress resistant<br>• Organizational talent and talent for clear prioritization<br>• Interest to work in an innovative and permanently changing environment<br>• Timeliness and punctuality<br>Preferred Technical and Professional Experience<br>.<br>Required Education<br>Bachelor's Degree<br>Preferred Education<br>None<br>&nbsp;","{'min': '3', 'max': '4'}","{'name': 'IBM', 'id': '10000037', 'url': None}",310522500734,executive-assistant-jobs-in-cairo-egypt-in-ibm-3-to-4-years-n-cd-10000037-jid-310522500734,1653969600,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,https://static.naukimg.com/ni/nipjp/10000037/10000037.gif,False,False,executive administrative assistant,Executive Administrative Assistant,Executive Administrative Assistant,,False,False,False,False,False,0,False,Executive Administrative Assistant,False,False,WEB,False
447,Technical Support Specialist - Cloud,Cairo - Egypt,Improving the overall customer experience serving as the customer advocate within Alnafitha and playing a key role in assisting our clients to maximize their investment in Techn...,"<br>We support the Kingdom s largest and most complex organizations across all industries in delivering Enterprise Transformation with clear mission to support our customers to grow better not just bigger focusing on efficiency and not just effectiveness.<br>We are currently searching for an enthusiastic and innovative Customer Success Support Engineer to work on our Support Team supporting and implementing Alnafitha s Unified Communication/Productivity Solutions.<br>We re a team of technology driven individuals with a curiosity for how things work and a passion for designing and building reliable, scalable, and efficient implementations. This position will require high cooperation with other teams from project management, sales and business development. We re always striving to learn more, expand our skills and grow our teammates,<br>Primary Focused Domain(s): IaaS, PaaS<br>• Provide support, troubleshooting, and solutions to complex problems. This involves dealing with difficult situations including complaint handling, sensitive customers and mission critical support.<br>• Improving the overall customer experience serving as the customer advocate within Alnafitha and playing a key role in assisting our clients to maximize their investment in Technology.<br>• Provide the following services: Proactive Services: Services which promote customer health through Risk Assessments, Health Checks, Code Reviews, or other similar offerings.<br>• Reactive and 24x7 Critical Situations support: Reactive services which address the most critical customer issues.<br>• Dedicated Support: Engagements that strengthen customer relationships and IT infrastructure &amp; application effectiveness through dedicated support delivery.<br>• Ad hoc Services: Short and time limited engagements focused towards customer specific issue remediation or support (e.g. Chalk Talks).<br>• Workshops and Training: Deliver technical training for customer knowledge transfer and for helping customers to consume their products and services.<br>• Presenting and demonstrating Alnafitha s services to customers.<br>• Build scope of work/low level technical scope based on the business requirements.<br>• Deliver technical implementation and solution design within Alnafitha services.<br>• Assist customers with migrating legacy applications to a cloud optimized architecture.<br>• Deliver technical process documentation.<br>• Assist in representing Alnafitha in any forum (i.e. seminars, technical or marketing, conferences event)<br>• Mentor other team members on deployed solutions and best practices.<br>Requirements<br>Certification Requirements:<br>• Bachelor s degree in Computer Science or equivalent.<br>• ITIL Foundation (Must)<br>• Microsoft Certified: Azure Solutions Architect Expert (Must)<br>• AWS Certified Solutions Architect professional (Must)<br>Technical Skills:<br>• Experience in the following technology: 5+ (Microsoft Azure and AWS)<br>• Experience working with Microsoft Server products alongside Microsoft Azure IaaS/ PaaS and experience with troubleshooting, configuring and supporting Network and Hybrid scenarios.<br>• Architecture and design experience with core Amazon Web Services infrastructure services such as EC2, S3, VPC, Route53 is required.<br>• Hands-on experience with implementing ancillary services such as AWS Config, CloudTrail, CloudWatch, Systems Manager.<br>• Working knowledge in several areas of Azure / AWS PaaS and/or IaaS, such as Azure deployment, ARM template, Application Insights, PowerShell Scripting, Security, High Availability, Azure Storage, Azure Virtual Machine, Backup / Disaster Recovery, Patching, Clustering, service resilience, SQL Azure, ADLS and distributed systems etc.<br>• Experienced in DevOps and knowledge of Azure Web Aps, Service Fabric and .NET (Preferred)<br>• Knowledge of networking concepts including DNS, VPNs, Firewalls and load balancers.<br>• Strong scripting abilities with Bash, Python, Ruby or PowerShell.<br>• Being able to handle complex cloud implementation like disaster recover, Azure/AWS SAP.<br>Personal Skills:<br>• High sense of responsibility and ownership, acting like owner in what you do.<br>• Exceptional communication and presentation skills<br>• Being able to work on their own or in a team<br>• Being able to work to tight deadlines<br>• Ability to maintain composure during stressful situation<br>• Handling many tasks &amp; responsibilities<br>• Fluent in Arabic and English.<br>Working Conditions:<br>• Business travels could be required up to 60% [covered by the company].<br>• Must be available for duty role (24/7, 1 week in 4), definitely NOT a 8 to 5 worker.<br>• Working on Weekends, Holidays or outside the business hours could be required [covered by the company].<br>","{'min': '5', 'max': '7'}","{'name': 'Alnafitha IT\xa0\xa0', 'id': '10008948', 'url': None}",160223500318,technical-support-specialist-jobs-in-cairo-egypt-in-alnafitha-it-5-to-7-years-n-cd-10008948-jid-160223500318,1676523600,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,False,False,,Technical Support Specialist - Cloud,Technical Support Specialist - Cloud,,False,False,False,False,False,0,False,Technical Support Specialist - Cloud,False,False,WEB,False
448,Account receivable Coordinator,Cairo - Egypt,"Established in 1993, Alnafitha IT is leading IT service provider in Saudi Arabia that adapt customer centric approach in vision direction focusing on creating positive experienc...","<br>Overview<br>We support the Kingdom s largest and most complex organizations across all industries in delivering enterprise transformation with clear mission to support our customers to grow better not just bigger focusing on efficiency and not just effectiveness.<br>About us<br>Established in 1993, Alnafitha IT is leading IT service provider in Saudi Arabia that adapt customer centric approach in vision direction focusing on creating positive experience for the customer by maximizing the value from product and service offerings and building long term relationship with the clients. We help organizations in 1. Setting IT strategies, 2. Developing IT infrastructure, 3. Maintaining high-level of IT operational excellence, 4. Serving business operations. We have partnered with the top IT vendors and technology leaders across the globe to provide the business solutions that cover most of todays business requirements, some of our success partners are: Microsoft, ManageEngine, AWS, Genesis, Zoho, Veeam, Poly, Yealink, Axios, TrendMicro, PaloAlto, McAfee, NetSupport, Kaspersky, Linkedin, DocuSign, Zoom, Sophos, Quest, Kemp, Autodesk, Adobe, exclaimer, Jabra, Tenable ...<br>We grow with our clients, and today we are proud to have more than 2000 customers in different industries across the kingdom. Enabling the organizations to grow better and not just bigger.<br>About the Job<br>We are currently searching for Account receivable Coordinator to work at Finance department supporting our vision in creating remarkable internal and customer experience.<br>Job description<br>• Communicating with all customers by phone and mail, including his communications (updating data - reminding the due date - directing the customer to pay)<br>• Updating the customer's data on ZOHO Books, including (financial and purchase emails - adding the customer's protal data -)<br>• Uploading invoices to the customer's systems (if available) and following them up until they are collected.<br>• Following up on the main mail and following up on any customer request related to invoices.<br>• Responsible for sending, following up and collecting advance payments.<br>• Responsible for directing invoices to each individual collector on our system.<br>• Updating the daily received amounts on all reports for the regions daily and on the collection reports program (CR).<br>• Updating all data regarding invoices issued and invoices submitted daily, including invoice numbers, dates and amounts on all CR reports).<br>• Follow-up of his clients and write the communication results on each invoice on the ZOHO BOOKS program).<br>• Follow up the requests of all clients and make the necessary interventions if necessary. Prepare financial claim letters, and review clients' LC.<br>• Follow up customers by phone until the collection is made until the 5th day of the due date l) Commitment to the collection management policy.<br>• Review invoices and compare them with their terms of payment when issued with (purchase orders - contracts)<br>• Submitting a report on customers who record frequent deviations in payment dates.<br>• A case study is opened for each defaulting customer on the ZOHO CRM system.<br>• Providing logistical assistance to collectors in completing their tasks and providing any information needed by the team<br>• Update the expected collection of collections weekly for all areas on the system<br>Requirements<br>Candidate Experience<br>To excel in this position, you will need to:<br>Certification Requirements<br>• Bachelor's degree in accounting<br>Technical Skills<br>• +4 years of experience in information technology<br>• Experience in IT industry, software and service delivery is plus<br>• Previous experience in CRM/ERP systems, ex. Zoho CRM, Zoho Books.<br>• Proficiency in Microsoft Word, Excel and Outlook.<br>Personal Skills<br>• High sense of responsibility and ownership, acting like owner in what you do.<br>• Exceptional communication and presentation skills<br>• Being able to work on their own or in a team<br>• Being able to work to tight deadlines<br>• Ability to maintain composure during stressful situation<br>• Handling many tasks &amp; responsibilities<br>• Fluent in Arabic and English.<br>Working Conditions<br>• Working on Weekends, Holidays or outside the business hours could be required.<br>","{'min': '4', 'max': '5'}","{'name': 'Alnafitha IT\xa0\xa0', 'id': '10008948', 'url': None}",110123501139,account-coordinator-jobs-in-cairo-egypt-in-alnafitha-it-4-to-5-years-n-cd-10008948-jid-110123501139,1673413200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,False,False,,Account receivable Coordinator,Account receivable Coordinator,,False,False,False,False,False,0,False,Account receivable Coordinator,False,False,WEB,False
449,Technical Support Specialist - Private Cloud,Cairo - Egypt,Improving the overall customer experience serving as the customer advocate within Anahita and playing a key role in assisting our clients to maximize their investment in Technol...,"<br>We support the Kingdom s largest and most complex organizations across all industries in delivering Enterprise Transformation with clear mission to support our customers to grow better not just bigger focusing on efficiency and not just effectiveness.<br>We are currently searching for an enthusiastic and innovative Technical Consultant to work on our Consulting Services Team supporting and implementing Alnafitha s Private Cloud solutions.<br>We re a team of technology driven individuals with a curiosity for how things work and a passion for designing and building reliable, scalable, and efficient implementations. This position will require high cooperation with other teams from project management, sales and business development. We re always striving to learn more, expand our skills and grow our teammates,<br>Primary Focused Domain(s): Private Cloud, Microsoft System Center Family<br>• Presenting and demonstrating Anahita S services to customers.<br>• Build scope of work/low level technical scope based on the business requirements.<br>• Deliver regional technical implementations and solution design within Anahita services on customer s sites and remotely.<br>• Provide support, troubleshooting, and solutions to complex problems. This involves dealing with difficult situations including complaint handling, sensitive customers, and mission critical support.<br>• Conduct proactive services with clients through Risk Assessments, Health Checks, Code Reviews, or other similar offerings.<br>• Reactive and 24x7 Critical Situations support: Reactive services which address the most critical customer issues.<br>• Ad hoc Services: Short and time limited engagements focused on customer specific issue remediation or support (e.g., Chalk Talks).<br>• Workshops and Training: Deliver technical training for customer knowledge transfer and for helping customers to consume their products and services.<br>• Improving the overall customer experience serving as the customer advocate within Anahita and playing a key role in assisting our clients to maximize their investment in Technology.<br>• Deliver solutions related documentations that could include scope of work / user manual.<br>• Participating in building Anahita s technical content library. Ex. Knowledge base and other technical contents.<br>• Assist in representing Anahita in any forum (i.e. seminars, technical or marketing, conferences event)<br>• Mentor other team members on deployed solutions and best practices.<br>• Perform other related duties as assigned<br>Requirements<br>Certification Requirements:<br>• Bachelor s degree in Computer Science or equivalent.<br>• ITIL Foundation (Must)<br>• MCSE: Private Cloud (Must)<br>• CCNA Routing and Switching.<br>• Microsoft Certified Azure Fundamentals.<br>Technical Skills:<br>• Experience in the following technology: 5+ (Microsoft: SCCM, SCOM, VMM, MOM, OMS, Intune)<br>• Basic knowledge in SQL database administration and implementation.<br>• Experience in backup solutions (Veaam or other similar technologies)<br>• Knowledge of Microsoft Azure IaaS.<br>• Knowledge of Microsoft Active Directory.<br>• Knowledge in Microsoft server features (ADFS DFS RMS WSUS WDS CA IIS).<br>• Knowledge in Networking (Routing &amp; Switching Protocols, TCP/, DNS, QoS, SIP, VLANs, and WAN protocols).<br>• Knowledge in Virtualization (Microsoft Hyper-V, VMWare).<br>• Knowledge in installing, configuring and updating ManageEngine OPManager, ManageEngine Desktop Central, ManageEngine Mobile Device Manager.<br>Personal Skills (MUST):<br>• High sense of responsibility and ownership, acting like owner in what you do.<br>• Exceptional communication and presentation skills<br>• Being able to work on their own or in a team<br>• Being able to work to tight deadlines<br>• Ability to maintain composure during stressful situation<br>• Handling many tasks &amp; responsibilities<br>• Fluent in Arabic and English.<br>Working Conditions:<br>• Business travels could be required up to 60% [covered by the company].<br>• Working on Weekends, Holidays or outside the business hours could be required [covered by the company].<br>Benefits<br>Certification Requirements:<br>• Bachelor s degree in Computer Science or equivalent.<br>• ITIL Foundation (Must)<br>• MCSE: Private Cloud (Must)<br>• CCNA Routing and Switching.<br>• Microsoft Certified Azure Fundamentals.<br>Technical Skills:<br>• Experience in the following technology: 5+ (Microsoft: SCCM, SCOM, VMM, MOM, OMS, Intune)<br>• Basic knowledge in SQL database administration and implementation.<br>• Experience in backup solutions (Veaam or other similar technologies)<br>• Knowledge of Microsoft Azure IaaS.<br>• Knowledge of Microsoft Active Directory.<br>• Knowledge in Microsoft server features (ADFS DFS RMS WSUS WDS CA IIS).<br>• Knowledge in Networking (Routing &amp; Switching Protocols, TCP/, DNS, QoS, SIP, VLANs, and WAN protocols).<br>• Knowledge in Virtualization (Microsoft Hyper-V, VMWare).<br>• Knowledge in installing, configuring and updating ManageEngine OPManager, ManageEngine Desktop Central, ManageEngine Mobile Device Manager.<br>Personal Skills (MUST):<br>• High sense of responsibility and ownership, acting like owner in what you do.<br>• Exceptional communication and presentation skills<br>• Being able to work on their own or in a team<br>• Being able to work to tight deadlines<br>• Ability to maintain composure during stressful situation<br>• Handling many tasks &amp; responsibilities<br>• Fluent in Arabic and English.<br>Working Conditions:<br>• Business travels could be required up to 60% [covered by the company].<br>• Working on Weekends, Holidays or outside the business hours could be required [covered by the company].<br>","{'min': '5', 'max': '7'}","{'name': 'Alnafitha IT\xa0\xa0', 'id': '10008948', 'url': None}",110123500447,technical-support-specialist-jobs-in-cairo-egypt-in-alnafitha-it-5-to-7-years-n-cd-10008948-jid-110123500447,1673413200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,False,False,,Technical Support Specialist - Private Cloud,Technical Support Specialist - Private Cloud,,False,False,False,False,False,0,False,Technical Support Specialist - Private Cloud,False,False,WEB,False
