,id,title,description
49,37d936e9-eec5-45da-b1aa-bfa69ef27934,System Administrator & DevOps Engineer,"Implement and improve monitoring and alerting.Develop & Document Systems SOPs.Communicate with vendors for Support Requests.Implement and manage CI/CD pipelines.Ability to work with agile development teams.Ensure security through access controls, backups and firewalls.Upgrade systems with new releases and models. Responsible for application administration activities in support of development, user acceptance test and production systems supporting web-deployed applicationsWorking with Developers and other Engineers in troubleshooting internal production issues.Performing network and operational tasks in the internal and production systems.Scripting operational tasks for faster and less error-prone execution.Working with the Operations and Product Development teams in continually improving the company’s automated software deployment process.Maintaining and evolving the security infrastructure on both internal and production environments.Investigates & coordinates the resolution of potential and actual service problems.Plans Installation and testing of new systems."
50,c50f6a4a-1e1d-4ae7-971b-8804d04f3610,Business Development Manager,"Role OverviewKeeping the company revenue engine running through partners and customer acquisition.Job DescriptionDeveloping growth strategies and plans.Managing relationships with clients.Increasing client base.Establishing new business.Reviewing sales performance.Analyzing customer needs and market competition.Attending trade exhibitions, conferences, and meetings.Analyzing performance data and projecting future performance.Closes new business deals by coordinating requirements; developing and negotiating contracts; integrating contract requirements with business operations.Working on monthly, quarterly, and yearly sales targets.Ensure a high level of client satisfaction to generate renewals and increase incremental revenue.Protects the Company's value by keeping information confidential.Prepare and regularly update Affsquare’s corporate presentations and service-specific presentations.Enhance existing business development process and work on its continued development.Train and develop entry-level business development executives."
51,fe4c306e-ef73-4130-a582-e7ebdc9e3ab0,IT Specialist,"Install and Configure NetworksManage Information SecurityProvide User SupportManage DatabasesTroubleshoot Systems and HardwareInstalling and configuring computer hardware, software, systems, networks, printers, and scannersMonitoring and maintaining computer systems and networks"
52,f95758a4-dc4b-487b-a070-92ba77da41b9,Senior C Developer,"Identify and analyze user requirementsPrioritize, assign, and execute tasks throughout the software development life cycleWrite well-designed, efficient codeReview, test, and debug team members’ codeDesign database architectureSchedule product releases with internal teamsDocument development phasesEnsure our applications are secure and up-to-date"
53,dfa16b95-1254-46cc-9d04-0b8cda3513ee,Ruby ON Rails Developer,● Gathering and understanding the user requirements to prepare the requirement document. ● Present the suggested solution to reporting managers ● Designs & develops the required application based on Nextech methodologies and code structure ● Documents and trains users and the support team on the developed application and provides user support throughout the life cycle of the applications. ● Integrates packaged or existing software programs and systems with custom programs to fulfill the customers needs. ● Adapts and updates existing systems to meet customers requirements. Performs in-depth research into existing programs that need modification for improvement. ● Rolls out the modification/addition in systems by documenting & getting approved the change. ● Maintains and de-bugs computer hardware and software as necessary. ● Learns and adapts to new tools & technologies and manages change effectively.
54,e7ea0354-57af-4b81-9c69-71659384a1d2,flutter,● Gathering and understanding the user requirements to prepare the requirement document. ● Present the suggested solution to reporting managers ● Designs & develops the required application based on Nextech methodologies and code structure ● Documents and trains users and the support team on the developed application and provides user support throughout the life cycle of the applications. ● Integrates packaged or existing software programs and systems with custom programs to fulfill the customer's needs. ● Adapts and updates existing systems to meet customers' requirements. Performs in-depth research into existing programs that need modification for improvement. ● Rolls out the modification/addition in systems by documenting & getting approved for the change. ● Maintains and de-bugs computer hardware and software as necessary. ● Learns and adapts to new tools & technologies and manages change effectively.
55,2b2d00cb-d395-4944-ba8b-d3e84d7d8c26,Senior Fullstack Node.js developer,Develop Node.js React web application.Software stack:Node.jsReactNextMongoDBMantine and Tailwind are plus
56,4a42fb18-64d4-44c7-be68-08ad4340cf17,Senior Full Stack Developer [.Net and Angular],"Work with development teams and product managers to ideate software solutionsDesign client-side and server-side architectureBuild the front-end of applications through appealing visual designDevelop and manage well-functioning databases and applicationsWrite effective APIsTest software to ensure responsiveness and efficiencyTroubleshoot, debug and upgrade softwareCreate security and data protection settingsBuild features and applications with a mobile responsive designWrite technical documentationWork with data scientists and analysts to improve software"
57,3d0942f0-b6d8-47c4-8704-d34141210929,Senior UX/UI Designer,"Research for best practices in the Saas, ERP industry relevant to the business use.Gather and evaluate user requirements in collaboration with product managers and other relevant business units Create a wireframe (if required) and convert user stories into UI/UX designs (fits different screen sizes, and different devices, Arabic/English)Illustrate design ideas using storyboards, process flows and sitemapsDesign graphic user interface elements, like menus, tabs and widgets (UX writing)Develop UI mockups and prototypes that clearly illustrate how sites function and look likeIdentify and troubleshoot UX problems (e.g. responsiveness)Conduct layout adjustments based on user feedback.Implement & Adhere to style standards on fonts, colors and imagesCollaborate with QC testers for a better understanding and implementation of adequate product quality standards.Work on introducing new components & technologies to the design system used by the company. Keep an updated knowledge and research of the market’s recent technologies relevant to the company industry"
58,074e5fe7-7e24-42ce-94d9-d956b9f48dcd,Senior Sales Account Executive- Daftra,Act as the point of contact and handle clients’ needs.Build long-term relationships with clients.Work closely with the support team to provide the best solutions to the clients.Responsible for contacting potential customers to prospect for a new businessGrow our sales pipeline.Arrange meetings with clients and make a presentation of our products.Prepare Quotations.Taking feedback from clients.Coordinate with other departments.Retain unsatisfied clients.Working Conditions: 5 working days per week & 2 Days OffRotational WeekendsRotational days off 
59,b817aa25-1500-4296-92b3-a6204f11d64d,Super Tech Lead (Senior Level),"We are searching for an innovative senior technical lead to join our new company. This is not a typical Tech Lead role. You will help in assembling & assesing a technical team for at least 2 projects from your first day. Also, you will oversee the company’s technical team/s and all projects they undertake, analyze briefs, write progress reports, identify risks, and develop work schedules. You should be able to work with your team and inspire them to reach their goals.To be successful as a technical lead, you should always be expanding your industry knowledge and be able to quickly identify problems. Outstanding technical leads are accountable, trustworthy, and able to build lasting relationships with their teams.Technical Lead Responsibilities:Determining project requirements and developing work schedules for the team.Delegating tasks and achieving daily, weekly, and monthly goals.Liaising with team members, management, and clients to ensure projects are completed to standard.Identifying risks and forming contingency plans as soon as possible.Analyzing existing operations and scheduling training sessions and meetings to discuss improvements.Keeping up-to-date with industry trends and developments.Updating work schedules and performing troubleshooting as required.Motivating staff and creating a space where they can ask questions and voice their concerns.Being transparent with the team about challenges, failures, and successes.Writing progress reports and delivering presentations to the relevant stakeholders.Technical Lead Requirements:Bachelor’s degree in computer science, engineering, or a related field.Relevant Management certification may be required.Experience in a similar role would be advantageous.Excellent technical, diagnostic, and troubleshooting skills.Strong leadership and organizational abilities.Willingness to build professional relationships with staff and clients.Excellent communication, motivational, and interpersonal skills. "
60,c55e4b94-167a-4839-bc02-bee5ea5f2050,Unified Communication,"•Call Flow Design in interaction (ACD, CTI, IVR) for CISCO and GENESYS CLoud•Responsible for troubleshooting in the area of IT/ACD•Coordination of the setup of IT-/ACD-workstations (Genesys / Cisco soft clients, hard phones,)§Planning and coordination of workplace relocations / business lines§Documentation (e.g., customer/system specific installations)§Responsible for ensuring the operational readiness of the IT and ACD networks via monitoring systems and UHDs§Software distribution / security management (patches, etc.)§Carrier Service Numbers Management§System management and backup•Maintain customer and internal communication•Ensure quality compliance•Management and maintenance of communications systems in the call center environment of the region•Extended fault processing of IT and ACD networks via monitoring systems and UHD, ensuring availability of systems•Configuration and administration of new business lines / services•Comply with the ratios/objectives established in the service (KPI, SLA, SolveIT)•Additional task can be assigned at any time."
61,98be07ca-dc2c-4638-ba62-c5f049c2c3dc,Senior Developer ( Billing ),"Identify technical requirements and provide recommendations for the solutions.Study and capitalize on BSCS features to fulfill the business requirements efficiently in terms of time and costSupport other applications and platforms integration with BSCS.Handle all projects and fixes through normal software life cycleImplement the new products and business requirements related to the billing area.Follows established coding standards and prescribed processes, both individually and at a team level.Exposure to multiple project implementations using BSCS configurations, Oracle PLSQL, Java and shell scripting.Create technical design specifications and assists in sizing technical requirements.Develop, build, deploy, test, release new changes/fixes to all environments and support large/complex projectWorking closely with other IT, Engineering and business teams to successfully launch business requirements to the market.Provide production support and subject matter expertise for BSCS development, maintenance and support.Optimizing performance for all our existing implementationCommunicate with vendors to ensure the system stability and fix all related issues using the latest batches and versions and review new technical proposals from vendor side.Work on moderate to complex tasks in support of one or more project as a project team member, or independently on small projects.Assist in the development of user guides and training documentation for systems.Provides technical coaching and mentoring to less-experienced team members.Explain solutions to all team stakeholders for sharing knowledge"
62,e44f89a0-6fd0-4a08-9c21-4a6260839bd7,ERP Retail Business Analyst,"Job briefThe ERP Retail Functional Consultant is responsible to the implementation of ERP Finance moduleAnalysis and identification of customer needs, objectives, and business requirements. Responsible for the implementation of the ERP Retail moduleAnalysis and identification of customer needs, objectives, and business requirements. Participate in all aspects of the implementation project life cycle.Responsible for configuring and preparing the customization specs for the ERP Retail solution to achieve the business requirements.Coordinating & testing Integration with other applications Prepare Project documentation regarding ERP Retail functionality and business needs.Work effectively with other support teams and help the Desk team to resolve End Users' issues regarding fast response, reliability, and availability.Provide training to end-users.Configure ERP Retail Headquarters Configure products, prices, discounts, loyalty, and affiliations. Manage Point of Sales (POS) in ERP Retail.Configure and manage ERP Retail call center."
63,f659fa54-f913-4549-a27c-f9dcd70dc118,IT Specialist,"Provide technical support for local and remote users in many locations.Perform installation, configuration, and troubleshooting of Hardware, Software, and LAN / WAN infrastructure.Troubleshoot the network and system services (ERP, Printing, Email service, VPN, and Internet access).Apply the application of all IT policies and regulationsConfiguring attendance machines and its' reporting system service.Managing the IT hardware,  software, and license inventory"
64,57ddd3ae-1e04-4a5e-9f42-db3b81b80aaf,Full Stack Engineer," Design, build, test and deliver the core front-end and back-end application using PHP and (React JS, Vue JS or Angular)Collaborate with the business to define, design and ship new featuresWrite clean, beautifully architected, reusable and maintainable Laravel, Symfony or CodeIgniter and React JS OR Vue JS code Develop organized APIs and RESTful services for the main core applicationIntegrate with other third-party APIs to retrieve and manage third party dataNice to have unit tests for all code developed before pushing to code repositories and covers all casesEnsuring consistent codeError management and logging architecture between core services and the front-end applicationsWork on bug fixing and improving application performanceCache responses to improve performance using radios and other caching solutionsIdentify and correct bottlenecks and fix bugs.Continuously discover, evaluate and implement new libraries to maximize development efficiency"
65,9e5afb0c-f4ec-4f05-919c-c21d6bf2c3fe,UI UX Designer,"Are you looking to continue expanding your career in a dynamic and fun environment that supports your professional and personal growth?Do you have experience being part of an agency and you are passionate about it?Do you want to continue building your professional experience as a Senior UX/UI Designer?Are you nodding to yourself, thinking this sounds just like you? Then you might be the one we’re looking for!Why join us?Work with a supportive and diverse teamAmple learning and development opportunitiesA flexible working environmentProject ownership and independence while workingExposure to the latest technologies and solutionsFocus on sustainability to make sure the future is better than todayGrow while you Seek Growth and Find Purpose with usAs a UX/UI Designer, you need to be an analytical and creative problem solver with the ability to grasp user needs and provide solutions that are both complex and elegant to be in line with the 9H Capital brands. brand. Your performance will be measured by your ability to develop amazing designs that will reflect the client’s brand while maintaining ANCHOVY. standardsTasks:Acts as a representative for both client and business points of view, creating solutions that tackle client needs while being feasible to implement within budgetConsistently maintains a clear understanding of business goals and user needs to inform your workMaintains a flow of communication between different teams (UX | Design | Marketing | Development | Account) in order to ensure that client spec is constantly being adhered toIs passionate about good UI, consistently keeping up with new research, trends, innovations and technologies aroundHas a good grasp of the English language, allowing them to both craft strategic documents such as usability audits and create UX deliverables such as wireframes while maintaining maximum clarity and effectiveness of communicationCan effectively translate customer needs from interpretation to concepts to wireframes.Is able to effectively develop visual or interactive mock-ups and prototypes that lead to intuitive user experiencesEnsures an engaging and visually memorable & exciting brand experience, whichever project is being worked on"
66,e430f4c2-56ab-4c5d-8979-13f587528a8a,Digital Marketing Executive - 8+ years Experience - English Speaker,"Are you looking to continue expanding your career in a dynamic and fun environment that supports your professional and personal growth? Do you have experience being part of an agency and you are passionate about it?Do you want to continue building your professional experience as a Senior Digital Marketing Executive?Are you nodding to yourself, thinking this sounds just like you? Then you might be the one we’re looking for!Why join us?Work with a supportive and diverse teamAmple learning and development opportunitiesA flexible working environmentProject ownership and independence while workingExposure to the latest technologies and digital solutionsFocus on sustainability to make sure the future is better than todayGrow and find more purpose with usWe’re looking for a Senior Digital Marketing Executive who is resourceful, enthusiastic and loves Digital Marketing & Technology.  As a Senior Digital Marketing Executive, you are generally responsible for planning, developing, implementing and managing the overall digital marketing strategy for our clients. In addition, you will be responsible for managing, guiding and training digital marketers and other marketing positions in the team.Tasks:Create social media monthly plans and ideas for different existing clientsBuild, plan and implement social media strategy for new clientsSet up and constantly optimize clients' pages within each platform monitoring competition.Scheduling and boosting campaigns on different social media platformsForecast sales performance trendsSocial media reports as per clients’ needs. This includes monthly reports, quarterly and yearly. In addition, weekly tracking of the campaigns would be requiredCreate social text and taglines for clients' campaignsWork closely with the Design team, account managers and other stakeholdersStay up to date with the latest technology and best practicesManage all digital marketing channelsMeasure ROI and KPIsPrepare and manage a digital marketing budgetOversee all the company's social media accountsManage and improve online content, considering SEO and Google AnalyticsBuild an inbound marketing planForecast sales performance trendsMotivate the digital marketing team to achieve goalsMonitor competition and provide suggestions for improvement "
67,84828e99-e310-4e9c-9df6-ba7ffc07bc06,Senior Android Developer (on-site)," We are looking for those Android Developers who possess a passion for pushing mobile technologies to the limits.These Android apps developers will work with our global team of talented engineers to design and build the next generation of our mobile applications.The position will be based at Union Coop's Research & Development CoE in Egypt.Role & ResponsibilitiesTranslate designs and wireframes into high-quality codeDesign mobile application architecture - MVVMDesign, build and maintain high-performance, reusable, and reliable Java/Kotlin codeEnsure the best possible performance, quality, and responsiveness of the applicationHelp maintain code quality, organization, and automatizationIdentify, correct, and fix bugs and bottlenecks in current and previous applicationsDesign mobile API structure by using best practicesProficient understanding of code versioning tools, such as Git"
68,134cb0d0-1619-44f1-b99e-4f6a16bee899,Oracle Developer,"Job Description- Taking user requirements, analyze, design, develop, debug, implement and support applications and services.- Development experience with Oracle eBusiness Suite applications (Finance, HRMS, CRM, Purchasing &Inventory)- Use various Oracle diagnostics tools and scripts to diagnose production issues, identify and implement fixes -Ability to create and maintain the needed standard documentation.(using AIM / Agile methodology)  Qualifications and skills: - Experience in database architecture design ( oracle , MS SQL , MY SQL,)- Good experience in Oracle APEX tool (forms and reports) , PL/SQL, report builder, oracle workflow, SQL Loader discoverer, XML publisher and Java (oracle application framework), API, ADF,J2ee-Reviewing and debugging Oracle applications.-Deploying functional programs and applications.-Drafting software and application operating procedures with standard software documentation.-Prepare and understand the software charts (dataflow/entity relationships/context diagrams …etc.)-Integrate data from various back-end services and databases (oracle database)-Previous experience as Oracle Developer 6/6i/10g/11g/12c -Knowledge of the toad tool is a plus.-Good communication skills and respect deadlines."
69,84d804f6-1fb6-4bd1-8bd0-73ca0c6a68df,Project Owner - IT,"Are you looking to continue expanding your career in a dynamic and fun environment that supports your professional and personal growth? Do you have experience being part of an agency and you are passionate about it?Do you want to continue building your professional experience as a Project Owner?Are you nodding to yourself, thinking this sounds just like you? Then you might be the one we’re looking for! Why join us?Work with a supportive and diverse teamAmple learning and development opportunitiesA flexible working environmentProject ownership and independence while workingExposure to the latest technologies and solutionsFocus on sustainability to make sure the future is better than todayGrow while you seek growth and find purpose with us We’re looking for a Project Owner who is resourceful, enthusiastic and loves Technology.The Project Owner will be responsible for the client's vision and strategy that is requested by our clients. You will engage with several different business areas, mainly development  to ensure all project requirements are gathered, planned for, and delivered. You will work within a matrix environment and work closely with team members from each business area.The ideal candidate is a driven, self-starter, who is organized and has a high level of Digital Marketing knowledge. Responsibilities:Collaborate with central teams (SEO, Content, Dev, Studio, UI UX) to co-develop and execute the client's requests such as website(s) and their marketing strategyDrive the client's requests from concept to launch in a fast-paced environmentCapable of being part of a highly responsive environment with contact turbulenceBeing able to adapt and deal with the constant evolutionClient management and negotiation skillsTurn business requirements into actionable tasks for the production teams.Manage the budgets, and the conceptual and execution quality of the work.Be the champion of the work and your ownServe as an ambassador of the brands.Discuss strategies, problems, climates, statistics, data, etc.Be respected by the production team and other stakeholdersBe trusted by your clients and seen as an ally; interested in more than just selling and going home "
70,7bd22ac1-2a7e-41f1-a6f8-42cc48b9d927,Technical Support & Customer Service Engineer,"Provide service and customer support during visits answering inquiriesResponsible for handling customer while testing a new hearing aidSupport the customer psychologically to accept their hearing loss and choose the suitable Hearing aidHelp customers to understand their AudiogramsHandle the implementation process for new hearing aid and giving customer orientation for the aid features, wearing, usage and preserving it.Obtain ear impressions for preparing ear molds and hearing aid shells.Prepare the work order and invoice, ear molds and maintenance documents and reports.Apply amendments and fine tunings and re-fitting for HA.Any others tasks assigned by the direct manager"
71,13889db0-d5d5-404e-bdb3-b2134539a428,ERP Application Consultant (HR),"Job Summary:· HR ERP Consultant is responsible for configuring, testing, user training and user supporting.· HR ERP Consultant well be working on implementing HR modules to new clients and/or supporting already existing clients. The module includes (Core HR Personnel, Payroll, Time and Attendance, Performance Evaluation and Training).· HR ERP Consultant is involved in designing, configuring, and delivering HR modules in different companies to solve business problems.Job Responsibilities:· Understanding of Egyptian HR Labor Law policies and regulations· Help in implementation by analyzing requirements, define scope, present best available solution, provide training, and get approvals from the stakeholders.· Answering technical queries and driving the client to a better understanding of the application.· Assisting the development team and coordinating requested client’s changes requests.· Ensuring HR application and change requests are in compliance with the client’s requests.· Preparing and maintaining reports related to change requests and provide it to the management. "
72,37e8fe5e-98a8-49e7-a733-2fe16eda6a33,Java Developer,"Write well designed, testable, efficient code using J2EE Design database and expert in SQL and PL/SQL Ensure designs are in compliance with specifications Prepare and produce releases of software components Contribute in all phases of the development lifecycle Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review Automation testing"
73,166712b9-2466-40f4-8852-566de7d59819,HR & Admin Manager,"Will be responsible for and not limited to the below tasks:· Developing and executing personnel procedures and policies, providing guiding and interpretation for business operations.· Development of HR objectives and systems, including standard reports for ongoing company requirements.· Development and implementation of human resource policies.· Create and Develop the Recruitment Plan and Follow up its implementation process.· Update exist job descriptions and create JDs for new or missing positions.· Update the company’ organizational structure continuously· Conduct employee on-boarding and help organize training & development initiatives.· Communication, interpretation, and upkeep of employee handbook, employee directory, and organizational chart, and contributes to the development of policies.· Provide support to employees in various HR-related topics such as leaves and compensation and resolve any issues that may arise· Promote HR programs to create an efficient and conflict-free workplace.· Organize quarterly and annual employee performance reviews.·  Maintain employee files and records in electronic and paper form.·  Enhance job satisfaction by resolving issues promptly, applying new perks and benefits and organizing team building activities.· Ensure compliance with labor regulations.· Undertake tasks around performance management.· Be the primary backup for payroll processing, including; bi-weekly and semi-monthly updates to employee files, bonus/incentive pay, tracking vacation/sick pay, importing expense reimbursements, inputting exceptions, hourly employee validations, and benefit changes· Handle all administrative tasks."
74,9446a408-87a3-4ada-bccf-76351c7310d4,Net Core Developer,● Gathering and understanding the user requirements to prepare the requirement document. ● Present the suggested solution to reporting managers ● Designs & develops the required application based on Nextech methodologies and code structure ● Documents and trains users and the support team on the developed application and provides user support throughout the life cycle of the applications. ● Integrates packaged or existing software programs and systems with custom programs to fulfill the customers needs. ● Adapts and updates existing systems to meet customers requirements. Performs in-depth research into existing programs that need modification for improvement. ● Rolls out the modification/addition in systems by documenting & getting approved the change. ● Maintains and de-bugs computer hardware and software as necessary. ● Learns and adapts to new tools & technologies and manages change effectively.
75,1744d1d4-d2bb-4d9b-acc1-09e2aa026b0e,Senior Database Administrator,"Install, Upgrade, Configure, administrate, and maintain Oracle and SQL server databases, including backup, restore and purge activities.Monitor DB performance, SQL query writing and optimization Handle Database Mirroring, Replication and Always-on in all SQL versions.Configure & maintain Oracle RAC & Data guard.Handle  SQL server hosted in windows, clustering platform and troubleshooting tools.Communicate externally with Oracle and SQL server service support.Resolve complex issues involving database performance, database capacity, resiliency, stability, replication, and other key aspects of distributed database technology."
76,a4cc9b59-da27-4c83-80c0-d4ffba0d1e13,Software Developer,"      Writing well designed, testable, efficient code by using best software development practices Creating system layout/user interfaces by using standard HTML/CSS practices Integrating data from various back-end services and databases Gather and refine specifications and requirements based on technical needs  Be responsible for maintaining, expanding, and scaling our system  Develop and implement back-end web code and design standards and writing clean, semantic code. Writing clean, fast PHP to a high standard, in a timely and scalable way. Troubleshooting, testing and maintaining the core product software and databases."
77,ed04ed04-fd97-4370-afef-9f3ff815ea0f,Odoo implementer,"*Interact with Clients to develop use cases, design specifications, and testing scenarios. Work with functional leaders to help develop business cases for additional software development and/or acquisition.*Manage the configuration and operation of on-premise ERP systems; provide technical support for ERP and software issues.*Implement and upgrade systems and processes as required for enhanced functionality and security issue resolution and manage infrastructure for Odoo ERP."
78,1327a24f-4dc3-4cc0-adc4-4b19fdb76d74,Applications Support Specialist,"Amplifon is looking for ""Application support specialist"" at Heliopolis, Cairo - Egypt.Key Accountabilities:• Provide technical and functional support to software users.• Create technical documents and manuals.• Company applications’ troubleshooting and support duringUAT and production.• Work with multiple teams for the successful resolution of issues."
79,44949d53-7ce3-446b-9e1a-18ec0c838151,Senior IT Administrator,"Answer user inquiries regarding computer software or hardware operation to resolve problems.Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.Install and configure software and computer systems.Troubleshoot and resolve issues with software or hardware.Support the implementation of new solutions or applications.Support company employees across all systems with technical issues.Follow up with vendors and systems developers to be the link between them and organization teams to assure system integrity and meet deadlines."
80,19c8c2b3-12b9-4a9e-893e-943365159041,Information Technology Help Disk,"Diagnoses and troubleshoots software and hardware problems and helps our customers install applications and programs.Configures operating systems and using remote desktop connections to provide immediate support.Installation and configuration for VPN clients according to the customer’s policies and procedures.Ensures security and upgrades are applied to desktops and laptops and kept up to dateDiagnoses and troubleshoots technical issues, including account setup and network configurationFollows up with clients to ensure the problem is resolved.Manages multiple cases at one time and Testing and evaluating new technology.Evaluates system potential by testing the compatibility of new programs with existing programs.Provides outstanding phone, email, web chat-based technical and account services support to our customersDiagnoses and solves Server software or applications faults (Antivirus Microsoft Office ..Etc.).Processes customer correspondence Handle escalated calls or escalated customer issues.Achieves Key Performance Indicator targets to meet business goals and objectives."
81,eaa5cd6c-76d9-40f2-940c-66f9cfc824d5,Senior Odoo Developer,"Responsibilities : Understand customer requirements and functional consulting tasks on existing Odoo apps.Working knowledge of ERP systems.Ensure all customised flow strongly.Rich knowledge in all industry domainsProviding Guidance in development to developersWhite box testing with odoo python code.Functional expert for purchase, Warehouse, Accounting, massmail, MRP,contact, subscription, helpdesk, PLM, fleet Management, Website e-commerce, integration, HR, Timesheet, Payroll, Expense, Event management, POS, survey, Recruitment, Leaves, Maintenance,Odoo project management, Cost and revenue, Accounting Assets, payble, receivable, fixed assets, current assets, Liability, Liquidity, Income, expense, bank and Cash,Analyze customer requirement and documentationWell known for Access rights and record rule for all ERP Knowledge for all Accounting reports.Code review for odoo Python, XML, odoo CSV, for all MVC structure.Functional testing, white box testing, security testing, ad-hoc testing, Regression testing, Re-testing, Load testing, Manual testing.Odoo server management, Crete server with new Port with .conf and server file.Git Hub, Bitbucket repo management for better code review, code push, pull operation.Odoo settings and Configuration.PostgreSQL, Odoo database, Queries Odoo Multi-company settings, and multi-company management.Translation for Odoo system with PO file.Import/Export operation.Design and Develop ODOO apps (new module development and customization).Analyse the Scope document.Follow best practices in Software development to ensure the readability and maintainability of the code.Re-use the features available in ODOO to fulfill the Scope objectives.Create custom module in ODOO to meet the specific domain requirement.Follow source code checking process to maintain the code in Git Version Control.Follow best practices for secured Software Development."
82,94fa316c-0467-40c0-9567-35be413f8f9a,IT Administrator,"- Act as a first line support for IT.- Create and monitor (Follow up and engage) tickets on service desk portal.-Basic understanding and troubleshooting for Windows 10 and -Microsoft office 2019 and O365.-Hardware troubleshooting computers, printers, and IP Phone.-Reporting to service desk supervisor.-Provision of telephone, desk side, and remote support.-Excellent communication skills and appearance."
83,7bb2d06e-effc-4d7d-98e2-ec0090b880f0,Software Business Analyst / Product Owner,"Hold requirements gathering sessions with different stakeholdersGather business, functional and nonfunctional requirementsArrange, prioritize and negotiate requirements with different stakeholdersTranslate business requirements into detailed functional requirementsDevelop epics, user stories and product featuresDocument requirements using approved company templatesWork closely with UX team to deliver needed requirementsGenerate prototypes if neededManage product backlogHold requirements review meetings with different teamsParticipate in UAT processAnalyse, evaluate and communicate change requests.Market analysis for similar productsRecord requirements in using agreed tools"
84,21119c5e-97cc-4c7e-aca6-07ccd5f4eb27,UX Designer - Product Designer,"
Build/Improve OneCard products user experience
Design wireframes, mockups represents user journey
Develop fully working prototypes ready for an engineering team to develop
Produce visual designs ready for the engineering team to develop
Research and analyze user behavior/feedback for continuous product improvements
Collaborate with product managers and marketers for innovative solutions
"
85,6500fa98-14a1-47fc-8ada-a0e44e45de86,Back-end Developer (PHP – laravel),"● Developing front end website architecture.● Designing user interactions on web pages.● Developing back-end website applications.● Creating servers and databases for functionality.● Ensuring cross-platform optimization for mobile phones.● Ensuring responsiveness of applications.● Working alongside graphic designers for web design features.● Seeing through a project from conception to finished product.● Designing and developing APIs.● Meeting both technical and consumer needs.● Staying abreast of developments in web applications and programming languages.● Developing back-end components to improve responsiveness and overall performance.● Design and implementation of low-latency, high-availability, and performance applications.● Integrating user-facing elements into applications.● Improve the functionality of existing systems."
86,58cd2cc6-3862-4fcc-b9f1-009526d4ea5c,UI/UX Designer,"Collaborate with the design and development team to create intuitive and visually pleasing user interfaces.Create wireframes, storyboards, user flows, process flows and site maps to effectively communicate interaction and design ideas.Develop UI mockups and prototypes that clearly illustrate how the application functions and looks like.Stay up-to-date with the latest UI trends, techniques, and technologies.Continuously learn new design techniques and softwareHandle any administrative tasks related to the role."
87,556e01c8-5895-4521-b791-7c10f2bd27b9,Full Stack Developer (laravel / Nuxt),"Developing front-end website architecture.  Designing user interactions on web pages.  Developing back-end website applications.  Creating servers and databases for functionality.  Ensuring cross-platform optimization for mobile phones.  Ensuring responsiveness of applications.  Working alongside graphic designers for web design features.  Seeing through a project from conception to finished product.  Designing and developing APIs.  Meeting both technical and consumer needs.  Staying abreast of developments in web applications and programming languages.  Developing back-end components to improve responsiveness and overall performance.  Design and implementation of low-latency, high-availability, and performance applications.  Integrating user-facing elements into applications.  Improve the functionality of existing systems. "
88,2098734b-6d96-4f8d-883d-e3acc62559b6,IT System Engineer / Dell servers - VMware,"Manage and support the Data Center Infrastructure including (Storage, Servers, OS, and Backup System)Manage All Upgrades, Security Patches, and Fixes for the whole Data Center Infrastructure (Storage, Servers, OS, and Backup System)Upgrade and configure system software for enhanced functionality and security issue resolution. Maintain security protocols to identify any possible intrusions. Ensure that all server hardware, operating systems, software, and procedures are aligned with organizational standards and strategic business plans. Maintain the backup Schedule to ensure all required file systems and system data are successfully backed up to the appropriate media.Troubleshoot advanced systems issues reported by users to ensure providing excellent service to internal and external customers. Implement security measures for computer or information systems.Create an electronic data backup test to prevent loss of information.Troubleshoot issues with computer applications or systems.Develop computer or information security policies or procedures.Establish automated server generation routines. Resolve computer software problems.Analyze data to identify or resolve operational problems."
89,c18e1e9e-3201-4456-970c-0b8de241be15,Machine Learning Engineer,"IntroductionCompanyWe are young and dynamic organization with startup culture seeking to help our clients take all the technical challenges away from them, letting them focus on their core business. We offer opportunity for Egyptian tech experts a chance to get exposure to international experience and cutting edge technologiesRoleAs an AI Engineering you will be a strategic member of a team who evaluates processes and technologies and provides technology leadership to deliver production solutions to meet our goals and objectives. You will be responsible for delivering a working solution for areas across the organization. Further, this position liaises with third party technology providers and client IT application and infrastructure teams to ensure timely delivery of the solution with a high degree of quality.ResponsibilitiesCollaboration with the Project Managers, business teams to ensure proper functional and performance requirements are metDevelops, documents and tests software solutionsAnalyzes data to uncover trends/patterns"
